2026-05-27T00:02:24.133+02:00 DEBUG 13924 --- [http-nio-8081-exec-4] s.w.s.h.LoggingWebSocketHandlerDecorator : WebSocketServerSockJsSession[id=dfn5kxfa] closed with CloseStatus[code=1001, reason=null]
2026-05-27T00:02:24.147+02:00 DEBUG 13924 --- [http-nio-8081-exec-4] o.s.w.s.m.SubProtocolWebSocketHandler    : Clearing session dfn5kxfa
2026-05-27T09:27:37.041+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] o.s.security.web.FilterChainProxy        : Securing GET /api/messaging/users
2026-05-27T09:27:37.047+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 where u1_0.email=?
2026-05-27T09:27:37.049+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T09:27:37.051+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] o.s.security.web.FilterChainProxy        : Secured GET /api/messaging/users
2026-05-27T09:27:37.052+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 where u1_0.email=?
2026-05-27T09:27:37.053+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T09:27:37.055+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0
2026-05-27T09:27:37.057+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T09:27:37.059+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T09:27:37.073+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T09:27:37.075+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T09:27:37.076+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T09:27:37.078+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T09:27:37.080+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T09:27:37.081+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T09:27:37.082+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T09:27:37.083+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T09:27:37.085+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T09:27:37.085+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T09:27:37.823+02:00 DEBUG 13924 --- [http-nio-8081-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /ws/info?t=1779866857819
2026-05-27T09:27:37.823+02:00 DEBUG 13924 --- [http-nio-8081-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-05-27T09:27:37.826+02:00 DEBUG 13924 --- [http-nio-8081-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /ws/info?t=1779866857819
2026-05-27T09:27:37.827+02:00 DEBUG 13924 --- [http-nio-8081-exec-2] o.s.w.s.s.s.WebSocketHandlerMapping      : Mapped to org.springframework.web.socket.sockjs.support.SockJsHttpRequestHandler@63ce19a
2026-05-27T09:27:37.827+02:00 DEBUG 13924 --- [http-nio-8081-exec-2] o.s.w.s.s.t.h.DefaultSockJsService       : Processing transport request: GET http://localhost:8081/ws/info?t=1779866857819
2026-05-27T09:27:37.837+02:00 DEBUG 13924 --- [http-nio-8081-exec-9] o.s.security.web.FilterChainProxy        : Securing GET /ws/593/2tuh0te2/websocket
2026-05-27T09:27:37.838+02:00 DEBUG 13924 --- [http-nio-8081-exec-9] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2026-05-27T09:27:37.838+02:00 DEBUG 13924 --- [http-nio-8081-exec-9] o.s.security.web.FilterChainProxy        : Secured GET /ws/593/2tuh0te2/websocket
2026-05-27T09:27:37.838+02:00 DEBUG 13924 --- [http-nio-8081-exec-9] o.s.w.s.s.s.WebSocketHandlerMapping      : Mapped to org.springframework.web.socket.sockjs.support.SockJsHttpRequestHandler@63ce19a
2026-05-27T09:27:37.839+02:00 DEBUG 13924 --- [http-nio-8081-exec-9] o.s.w.s.s.t.h.DefaultSockJsService       : Processing transport request: GET http://localhost:8081/ws/593/2tuh0te2/websocket
2026-05-27T09:27:37.840+02:00 DEBUG 13924 --- [http-nio-8081-exec-9] s.w.s.h.LoggingWebSocketHandlerDecorator : New WebSocketServerSockJsSession[id=2tuh0te2]
2026-05-27T09:27:37.847+02:00 DEBUG 13924 --- [http-nio-8081-exec-10] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 where u1_0.email=?
2026-05-27T09:27:37.848+02:00 DEBUG 13924 --- [http-nio-8081-exec-10] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T09:27:37.857+02:00 DEBUG 13924 --- [http-nio-8081-exec-10] c.s.backend.config.WebSocketConfig       : WebSocket auth OK : destineetaki@gmail.com
2026-05-27T09:27:37.857+02:00 DEBUG 13924 --- [clientInboundChannel-259] o.s.m.s.b.SimpleBrokerMessageHandler     : Processing CONNECT user=destineetaki@gmail.com session=2tuh0te2
2026-05-27T09:27:37.861+02:00 DEBUG 13924 --- [clientInboundChannel-276] o.s.m.s.b.SimpleBrokerMessageHandler     : Processing SUBSCRIBE destination=/queue/notifications-user2tuh0te2 subscriptionId=sub-0 session=2tuh0te2 user=destineetaki@gmail.com payload=byte[0]
2026-05-27T09:27:37.861+02:00 DEBUG 13924 --- [clientInboundChannel-277] o.s.m.s.b.SimpleBrokerMessageHandler     : Processing SUBSCRIBE destination=/queue/conversations-user2tuh0te2 subscriptionId=sub-1 session=2tuh0te2 user=destineetaki@gmail.com payload=byte[0]
2026-05-27T09:27:41.588+02:00 DEBUG 13924 --- [http-nio-8081-exec-5] s.w.s.h.LoggingWebSocketHandlerDecorator : WebSocketServerSockJsSession[id=2tuh0te2] closed with CloseStatus[code=1001, reason=null]
2026-05-27T09:27:41.588+02:00 DEBUG 13924 --- [http-nio-8081-exec-5] o.s.w.s.m.SubProtocolWebSocketHandler    : Clearing session 2tuh0te2
2026-05-27T09:27:41.596+02:00 DEBUG 13924 --- [clientInboundChannel-265] o.s.m.s.b.SimpleBrokerMessageHandler     : Processing DISCONNECT session=2tuh0te2
2026-05-27T09:27:41.597+02:00 DEBUG 13924 --- [clientOutboundChannel-160] o.s.w.s.m.SubProtocolWebSocketHandler    : No session for GenericMessage [payload=byte[0], headers={simpMessageType=DISCONNECT_ACK, simpDisconnectMessage=GenericMessage [payload=byte[0], headers={simpMessageType=DISCONNECT, stompCommand=DISCONNECT, simpSessionAttributes={org.springframework.messaging.simp.SimpAttributes.COMPLETED=true}, simpUser=UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=destineetaki@gmail.com, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_ETUDIANT]], Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ETUDIANT]], simpSessionId=2tuh0te2}], simpUser=UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=destineetaki@gmail.com, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_ETUDIANT]], Credentials=[PROTECTED], Authenticated=true, Details=null, Granted Authorities=[ROLE_ETUDIANT]], simpSessionId=2tuh0te2}]
2026-05-27T09:27:41.786+02:00 DEBUG 13924 --- [http-nio-8081-exec-11] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/users/me
2026-05-27T09:27:41.794+02:00 DEBUG 13924 --- [http-nio-8081-exec-1] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/offres
2026-05-27T09:27:41.800+02:00 DEBUG 13924 --- [http-nio-8081-exec-6] o.s.security.web.FilterChainProxy        : Securing GET /api/users/me
2026-05-27T09:27:41.804+02:00 DEBUG 13924 --- [http-nio-8081-exec-4] o.s.security.web.FilterChainProxy        : Securing OPTIONS /api/candidatures/mes-candidatures
2026-05-27T09:27:41.809+02:00 DEBUG 13924 --- [http-nio-8081-exec-6] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 where u1_0.email=?
2026-05-27T09:27:41.811+02:00 DEBUG 13924 --- [http-nio-8081-exec-6] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T09:27:41.813+02:00 DEBUG 13924 --- [http-nio-8081-exec-6] o.s.security.web.FilterChainProxy        : Secured GET /api/users/me
2026-05-27T09:27:41.813+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] o.s.security.web.FilterChainProxy        : Securing GET /api/offres
2026-05-27T09:27:41.814+02:00 DEBUG 13924 --- [http-nio-8081-exec-6] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 where u1_0.email=?
2026-05-27T09:27:41.815+02:00 DEBUG 13924 --- [http-nio-8081-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /api/rapports/mes-rapports
2026-05-27T09:27:41.816+02:00 DEBUG 13924 --- [http-nio-8081-exec-6] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T09:27:41.830+02:00 DEBUG 13924 --- [http-nio-8081-exec-9] o.s.security.web.FilterChainProxy        : Securing GET /api/notifications
2026-05-27T09:27:41.830+02:00 DEBUG 13924 --- [http-nio-8081-exec-2] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 where u1_0.email=?
2026-05-27T09:27:41.831+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 where u1_0.email=?
2026-05-27T09:27:41.832+02:00 DEBUG 13924 --- [http-nio-8081-exec-10] o.s.security.web.FilterChainProxy        : Securing GET /api/candidatures/mes-candidatures
2026-05-27T09:27:41.841+02:00 DEBUG 13924 --- [http-nio-8081-exec-2] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T09:27:41.841+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T09:27:41.842+02:00 DEBUG 13924 --- [http-nio-8081-exec-5] o.s.security.web.FilterChainProxy        : Securing GET /api/stages/mon-stage
2026-05-27T09:27:41.841+02:00 DEBUG 13924 --- [http-nio-8081-exec-7] o.s.security.web.FilterChainProxy        : Securing GET /api/cv/info
2026-05-27T09:27:41.844+02:00 DEBUG 13924 --- [http-nio-8081-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /api/rapports/mes-rapports
2026-05-27T09:27:41.844+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] o.s.security.web.FilterChainProxy        : Secured GET /api/offres
2026-05-27T09:27:41.845+02:00 DEBUG 13924 --- [http-nio-8081-exec-2] org.hibernate.SQL                        : select r1_0.id,r1_0.commentaire_encadrant_academique,r1_0.commentaire_encadrant_entreprise,r1_0.contenu,r1_0.date_depot,r1_0.date_validation,r1_0.semaine,r1_0.stage_id,r1_0.statut,r1_0.titre,r1_0.type from rapports r1_0 join stages s1_0 on s1_0.id=r1_0.stage_id join candidatures c1_0 on c1_0.id=s1_0.candidature_id join users e1_0 on e1_0.id=c1_0.etudiant_id where e1_0.email=? order by r1_0.date_depot desc
2026-05-27T09:27:41.845+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select o1_0.id,o1_0.competences,o1_0.created_at,o1_0.date_expiration,o1_0.description,o1_0.duree,o1_0.entreprise_id,o1_0.lieu,o1_0.niveau_requis,o1_0.nombre_candidatures,o1_0.specialite,o1_0.statut,o1_0.titre,o1_0.type from offres o1_0 where o1_0.statut=? order by o1_0.created_at desc
2026-05-27T09:27:41.847+02:00 DEBUG 13924 --- [http-nio-8081-exec-12] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,r1_0.user_id,r1_1.id,r1_1.name,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 left join user_roles r1_0 on u1_0.id=r1_0.user_id left join roles r1_1 on r1_1.id=r1_0.role_id where u1_0.id=?
2026-05-27T09:27:41.847+02:00 DEBUG 13924 --- [http-nio-8081-exec-9] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 where u1_0.email=?
2026-05-27T09:27:41.849+02:00 DEBUG 13924 --- [http-nio-8081-exec-10] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 where u1_0.email=?
2026-05-27T09:27:41.850+02:00 DEBUG 13924 --- [http-nio-8081-exec-5] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 where u1_0.email=?
2026-05-27T09:27:41.850+02:00 DEBUG 13924 --- [http-nio-8081-exec-7] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 where u1_0.email=?
2026-05-27T09:27:41.850+02:00 DEBUG 13924 --- [http-nio-8081-exec-9] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T09:27:41.860+02:00 DEBUG 13924 --- [http-nio-8081-exec-11] o.s.security.web.FilterChainProxy        : Securing GET /api/messaging/conversations
2026-05-27T09:27:41.867+02:00 DEBUG 13924 --- [http-nio-8081-exec-10] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T09:27:41.867+02:00 DEBUG 13924 --- [http-nio-8081-exec-7] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T09:27:41.867+02:00 DEBUG 13924 --- [http-nio-8081-exec-5] org.hibernate.SQL                        : select r1_0.user_id,r1_1.id,r1_1.name from user_roles r1_0 join roles r1_1 on r1_1.id=r1_0.role_id where r1_0.user_id=?
2026-05-27T09:27:41.870+02:00 DEBUG 13924 --- [http-nio-8081-exec-9] o.s.security.web.FilterChainProxy        : Secured GET /api/notifications
2026-05-27T09:27:41.870+02:00 DEBUG 13924 --- [http-nio-8081-exec-10] o.s.security.web.FilterChainProxy        : Secured GET /api/candidatures/mes-candidatures
2026-05-27T09:27:41.870+02:00 DEBUG 13924 --- [http-nio-8081-exec-7] o.s.security.web.FilterChainProxy        : Secured GET /api/cv/info
2026-05-27T09:27:41.871+02:00 DEBUG 13924 --- [http-nio-8081-exec-9] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 where u1_0.email=?
2026-05-27T09:27:41.871+02:00 DEBUG 13924 --- [http-nio-8081-exec-10] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 where u1_0.email=?
2026-05-27T09:27:41.871+02:00 DEBUG 13924 --- [http-nio-8081-exec-7] org.hibernate.SQL                        : select u1_0.id,u1_0.adresse,u1_0.carte_etudiant,u1_0.created_at,u1_0.cv_file_name,u1_0.cv_file_path,u1_0.cv_uploaded_at,u1_0.email,u1_0.email_verified,u1_0.enabled,u1_0.first_login,u1_0.matricule_fiscal,u1_0.niveau,u1_0.nom,u1_0.password,u1_0.prenom,u1_0.raison_sociale,u1_0.reset_token,u1_0.reset_token_expiry,u1_0.secteur,u1_0.specialite,u1_0.telephone,u1_0.universite,u1_0.verification_code,u1_0.verification_code_expiry,u1_0.ville from users u1_0 where u1_0.email=?
